200, 0.98
201, 0.98
202, 0.98
203, 0.98
204, 0.98
205, 0.98
206, 0.98
208, 0.98
209, 0.98
210, 0.98
211, 0.98
212, 0.98
213, 0.98
214, 0.98
215, 0.98
216, 0.98
217, 0.98
218, 0.98
220, 0.98
221, 0.98
222, 0.98
224, 0.98
225, 0.98
226, 0.98
227, 0.98
228, 0.98
229, 0.98
230, 0.98
231, 0.98
232, 0.98
233, 0.98
234, 0.98
235, 0.98
236, 0.98
237, 0.98
239, 0.98
240, 0.98
242, 0.98
243, 0.98
244, 0.98
246, 0.98
248, 0.98
250, 0.98
252, 0.98
253, 0.98
255, 0.98
257, 0.98
259, 0.98
260, 0.98
262, 0.98
263, 0.98
264, 0.98
265, 0.98
267, 0.98
268, 0.98
269, 0.98
271, 0.98
272, 0.98
274, 0.98
275, 0.98
278, 0.98
280, 0.98
282, 0.98
284, 0.98
286, 0.98
288, 0.98
290, 0.98
293, 0.98
295, 0.98
297, 0.98
301, 0.98
303, 0.98
305, 0.98
308, 0.98
311, 0.98
313, 0.98
316, 0.98
317, 0.98
318, 0.98
320, 0.98
321, 0.98
324, 0.98
327, 0.98
328, 0.98
329, 0.98
332, 0.98
333, 0.98
335, 0.98
337, 0.98
339, 0.98
342, 0.98
343, 0.98
347, 0.98
351, 0.98
354, 0.98
356, 0.98
360, 0.98
363, 0.98
366, 0.98
369, 0.98
371, 0.98
374, 0.98
377, 0.98
379, 0.98
381, 0.98
384, 0.98
386, 0.98
389, 0.98
392, 0.98
396, 0.98
398, 0.98
401, 0.98
404, 0.98
407, 0.98
411, 0.98
412, 0.98
416, 0.98
420, 0.98
423, 0.98
427, 0.98
430, 0.98
431, 0.98
435, 0.98
439, 0.98
442, 0.98
446, 0.98
450, 0.98
453, 0.98
458, 0.98
462, 0.98
465, 0.98
469, 0.98
472, 0.98
476, 0.98
480, 0.98
481, 0.98
484, 0.98
488, 0.98
492, 0.98
495, 0.98
497, 0.98
501, 0.98
505, 0.98
508, 0.98
510, 0.98
513, 0.98
518, 0.98
521, 0.98
523, 0.98
526, 0.98
528, 0.98
530, 0.98
532, 0.98
537, 0.98
538, 0.98
541, 0.98
544, 0.98
545, 0.98
548, 0.98
550, 0.98
553, 0.98
556, 0.98
557, 0.98
560, 0.98
562, 0.98
565, 0.98
567, 0.98
571, 0.98
572, 0.98
576, 0.98
579, 0.98
582, 0.98
586, 0.98
589, 0.98
594, 0.98
599, 0.98
603, 0.98
605, 0.98
610, 0.98
616, 0.98
623, 0.98
626, 0.98
630, 0.98
633, 0.98
637, 0.98
641, 0.98
645, 0.98
648, 0.98
649, 0.98
653, 0.98
658, 0.98
662, 0.98
666, 0.98
670, 0.98
675, 0.98
678, 0.98
683, 0.98
687, 0.98
690, 0.98
694, 0.98
698, 0.98
700, 0.98
